MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,Remodeled,RecentRemodel,NewHouse,HouseAge,TimeSinceSold,YearSinceRemodel,HighSeason,TotalArea,HasLowQualArea,HasBasement,HasGarage,Has2ndFloor,HasMasVnr,HasWoodDeck,HasOpenPorch,HasScreenPorch,HasEnclosedPorch,Has3SsnPorch,HasPool,NbrhRich,SalePrice
SC60,RL,72.0,7226,Pave,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,Ex,Y,SBrkr,0,1640,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,595,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,14,9,5,1,12814.0,0,1,1,1,0,0,1,0,0,0,0,0,183000
SC20,RM,60.0,6000,Pave,Pave,Reg,Bnk,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,BA,BA,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,936,936,GasA,TA,N,SBrkr,0,936,0,0,1,0,2,1,TA,4,Min2,0,None,Detchd,Unf,576,TA,TA,Y,0,32,112,0,0,0,None,None,None,0,WD,Normal,0,0,0,64,8,56,0,10524.0,0,1,1,0,0,0,1,0,1,0,0,0,93000
SC60,RL,79.87755102040815,12394,Pave,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,0,1733,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,433,TA,TA,Y,100,48,0,0,0,0,None,None,None,0,WD,Family,0,0,0,14,10,4,0,18214.877551020407,0,1,1,1,0,1,1,0,0,0,0,0,225000
SC50,RL,60.0,9900,Pave,None,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,AA,Gd,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,778,778,GasA,TA,Y,SBrkr,0,1489,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,240,TA,TA,Y,335,0,0,0,0,0,None,GdWo,None,0,WD,Normal,1,0,0,77,8,59,1,15069.0,0,1,1,1,0,1,0,0,0,0,0,0,139500
SC20,FV,81.0,11216,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Vg,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,1489,GasA,Ex,Y,SBrkr,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,776,TA,TA,Y,0,140,0,0,0,0,None,None,None,0,New,Partial,0,1,1,11,11,0,1,18169.0,0,1,1,0,0,0,1,0,0,0,0,1,232600
SC20,RL,114.0,14803,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,Ve,TA,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1636,Unf,0,442,2078,GasA,Ex,Y,SBrkr,0,2084,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,1220,TA,TA,Y,188,45,0,0,0,0,None,None,None,0,New,Partial,1,1,0,10,9,0,1,25510.0,0,1,1,0,1,1,1,0,0,0,0,0,385000
SC45,RM,50.0,6130,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,TA,AA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784,Unf,0,0,784,GasA,Gd,Y,SBrkr,0,784,1,0,1,0,2,1,Gd,5,Typ,0,None,None,None,0,None,None,Y,0,0,116,0,0,0,None,None,None,0,WD,Normal,1,0,0,93,9,58,1,9432.0,0,1,0,0,0,0,0,0,1,0,0,0,109500
SC20,RL,65.0,8529,Pave,None,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,0,1434,1454,GasA,Ex,Y,SBrkr,0,1434,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,527,TA,TA,Y,290,39,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,16,8,8,0,15226.0,0,1,1,0,0,1,1,0,0,0,0,0,189000
SC60,RL,83.46153846153847,28698,Pave,None,IR2,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,TA,TA,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,GasA,TA,Y,SBrkr,0,2126,0,1,2,1,3,1,TA,7,Min2,0,None,Attchd,Fin,538,TA,TA,Y,486,0,0,0,225,0,None,None,None,0,WD,Abnorml,0,0,0,50,8,42,1,36308.46153846154,0,1,1,1,0,1,0,1,0,0,0,0,185000
SC160,FV,24.0,2544,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gd,TA,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,80,1223,0,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,RFn,480,TA,TA,Y,0,166,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,12,11,1,1,6860.0,1,1,1,1,0,0,1,0,0,0,0,1,147400
SC20,RL,80.0,11900,Pave,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,AA,TA,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040,Unf,0,352,1392,GasA,TA,Y,FuseA,0,1392,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,RFn,458,TA,TA,Y,0,0,0,0,192,0,None,None,None,0,WD,Normal,0,0,0,60,9,51,1,18585.0,0,1,1,0,1,0,0,1,0,0,0,0,166000
SC160,FV,30.0,3180,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gd,TA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,RFn,480,TA,TA,Y,0,166,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,12,11,1,1,7456.0,1,1,1,1,0,0,1,0,0,0,0,1,151000
SC60,RL,44.0,9548,Pave,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gd,AA,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483,Unf,0,458,941,GasA,Ex,Y,SBrkr,0,1829,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,613,TA,TA,Y,192,39,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,14,7,7,0,16199.0,0,1,1,1,1,1,1,0,0,0,0,0,237000
SC20,RL,100.0,10004,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,AA,AA,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196,BLQ,345,975,1516,GasA,TA,Y,SBrkr,0,1516,0,0,1,1,3,1,TA,6,Typ,0,None,Attchd,RFn,472,TA,TA,Y,0,0,0,0,152,0,None,None,None,0,WD,Normal,0,0,0,53,8,45,0,16972.0,0,1,1,0,1,0,0,1,0,0,0,0,167000
SC20,RL,75.0,7875,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,TA,AA,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,572,Unf,0,572,1144,GasA,Gd,Y,SBrkr,0,1144,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,456,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,WD,Normal,0,0,0,56,9,47,0,13118.0,0,1,1,0,1,0,0,0,0,0,0,0,139950
SC20,RL,60.0,9600,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,BA,Gd,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442,Unf,0,625,1067,GasA,TA,Y,SBrkr,0,1067,0,0,2,0,2,1,Gd,4,Min2,0,None,Attchd,Unf,436,TA,TA,Y,290,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,67,7,15,0,14654.0,0,1,1,0,0,1,0,0,0,0,0,0,128000
SC30,RM,90.0,8100,Pave,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,TA,AA,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338,Unf,0,1221,1559,GasA,Gd,Y,SBrkr,0,1559,1,0,1,0,2,1,TA,5,Min2,0,None,Detchd,Unf,812,TA,TA,Y,0,116,230,0,0,0,None,GdWo,None,0,COD,Normal,1,0,0,69,10,34,1,15584.0,0,1,1,0,0,0,1,0,1,0,0,0,153500
SC160,RM,21.0,1680,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,AA,TA,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330,Unf,0,153,483,GasA,TA,Y,SBrkr,0,987,1,0,1,1,2,1,TA,5,Typ,0,None,Detchd,Unf,264,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,44,9,35,0,5063.0,0,1,1,1,1,0,0,0,0,0,0,0,100000
SC20,RL,75.0,9525,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,TA,AA,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1099,1099,GasA,Ex,Y,SBrkr,0,1099,0,0,1,1,3,1,Gd,6,Typ,0,None,Attchd,Unf,352,TA,TA,Y,278,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,22,9,2,1,14626.0,0,1,1,0,0,1,0,0,0,0,0,0,144000
SC50,RL,70.0,11767,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,TA,AA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,Ex,Y,SBrkr,0,1200,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,Unf,240,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,71,9,13,1,16013.0,0,1,1,1,0,0,0,0,0,0,0,0,130500
SC70,RH,58.91304347826087,12155,Pave,None,IR1,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,AA,Vg,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156,Unf,0,516,672,GasA,TA,N,SBrkr,0,1482,0,0,2,0,4,1,Fa,7,Typ,0,None,Detchd,Unf,400,TA,TA,P,0,0,254,0,0,0,None,None,None,0,WD,Normal,1,0,0,92,9,58,0,17175.91304347826,0,1,1,1,0,0,0,0,1,0,0,0,140000
SC70,RM,60.0,10440,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,TA,Vg,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,650,650,GasA,Gd,Y,SBrkr,0,1539,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,Unf,686,Gd,TA,P,70,78,68,0,0,0,None,None,None,0,WD,Normal,1,0,0,113,9,6,1,15780.0,0,1,1,1,0,1,1,0,1,0,0,0,157500
SC80,RL,82.0,9020,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,AA,Gd,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312,ALQ,539,276,1127,GasA,TA,Y,SBrkr,0,1165,1,0,1,1,3,1,TA,6,Typ,0,None,Attchd,RFn,490,Gd,Gd,Y,0,129,0,0,0,0,None,GdPrv,None,0,WD,Normal,0,0,0,51,9,42,1,14488.0,0,1,1,0,1,0,1,0,0,0,0,0,174900
SC90,RL,80.0,8000,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,TA,BA,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1800,1800,GasA,Ex,N,SBrkr,0,1800,0,0,2,0,6,2,TA,10,Typ,0,None,None,None,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,56,10,46,1,15280.0,0,1,0,0,0,0,0,0,0,0,0,0,141000
SC50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,TA,Vg,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,876,876,GasA,Gd,Y,SBrkr,0,1416,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,Unf,720,TA,TA,Y,418,0,194,0,0,0,None,None,None,0,WD,Normal,1,0,0,102,9,58,1,18681.0,0,1,1,1,0,1,0,0,1,0,0,0,153900
SC85,RL,74.4375,16647,Pave,None,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,TA,TA,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,TA,Y,SBrkr,0,1701,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,Fin,611,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,42,10,26,0,23514.4375,0,1,1,0,0,0,0,0,0,0,0,0,171000
SC60,RL,75.0,9317,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gd,TA,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513,Unf,0,227,740,GasA,Ex,Y,SBrkr,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Unf,425,TA,TA,Y,234,72,192,0,0,0,None,None,None,0,WD,Normal,0,0,0,24,8,16,1,15482.0,0,1,1,1,1,1,1,0,1,0,0,0,213000
SC20,RL,36.0,15523,Pave,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,TA,AA,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460,Unf,0,404,864,GasA,Ex,Y,SBrkr,0,864,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,Unf,338,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,45,8,37,0,19353.0,0,1,1,0,0,0,0,0,0,0,0,0,133500
SC50,RL,75.0,45600,Pave,None,IR2,Bnk,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,AA,Vg,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,907,907,GasA,TA,Y,SBrkr,0,2358,0,0,3,0,5,1,TA,10,Typ,1,Gd,Detchd,Unf,360,Fa,TA,Y,486,40,0,0,175,0,None,None,None,0,WD,Normal,1,0,0,109,9,11,0,53266.0,0,1,1,1,0,1,1,1,0,0,0,0,240000
SC80,RL,80.0,9600,Pave,None,Reg,Lvl,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,AA,Gd,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,528,528,GasA,Ex,Y,SBrkr,0,1855,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,512,TA,TA,Y,113,100,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,41,10,13,0,15531.0,0,1,1,1,1,1,1,0,0,0,0,1,187000
SC120,RM,36.0,4435,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,AA,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,189,848,GasA,Ex,Y,SBrkr,0,848,1,0,1,0,1,1,Gd,3,Typ,0,None,Attchd,Fin,420,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,14,10,4,0,8593.0,0,1,1,0,1,1,0,0,0,0,0,0,131500
SC120,RL,47.14285714285714,3196,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Vg,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1273,1273,GasA,Ex,Y,SBrkr,0,1456,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,Fin,400,TA,TA,Y,143,20,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,14,11,3,1,9304.142857142857,0,1,1,0,1,1,1,0,0,0,0,0,215000
SC75,RL,53.0,7128,Pave,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,Gd,TA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,364,Unf,0,554,918,GasA,Gd,Y,SBrkr,0,1646,0,0,2,0,4,1,TA,7,Typ,2,Gd,Detchd,Unf,240,TA,TA,Y,0,0,0,0,126,0,None,MnPrv,None,0,WD,Normal,1,0,0,76,10,57,0,12675.0,0,1,1,1,0,0,0,1,0,0,0,0,164000
SC80,RL,76.46236559139786,12095,Pave,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,AA,AA,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564,Unf,0,563,1127,GasA,TA,Y,SBrkr,0,1445,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,RFn,645,TA,TA,Y,180,0,0,0,0,0,None,MnPrv,None,0,WD,Normal,0,0,0,53,8,45,0,18255.462365591397,0,1,1,0,1,1,0,0,0,0,0,0,158000
SC20,RL,102.0,17920,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,TA,BA,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,306,Rec,1085,372,1763,GasA,TA,Y,SBrkr,0,1779,1,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,Unf,454,TA,TA,Y,0,418,0,0,312,0,None,None,None,0,WD,Abnorml,1,0,0,62,11,32,1,26290.0,0,1,1,0,0,0,1,1,0,0,0,0,170000
SC20,RL,74.4375,6897,Pave,None,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,TA,Vg,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,659,Unf,0,381,1040,GasA,Ex,Y,SBrkr,0,1040,1,0,1,1,3,1,TA,6,Typ,0,None,Detchd,Unf,260,TA,TA,Y,0,104,0,0,0,0,None,None,None,0,WD,Normal,1,1,0,55,7,0,0,11495.4375,0,1,1,0,0,0,1,0,0,0,0,0,127000
SC80,RL,71.6825396825397,10970,Pave,None,IR1,Low,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,AA,AA,Gable,CompShg,Plywood,HdBoard,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,505,LwQ,435,0,940,GasA,TA,Y,SBrkr,0,1026,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,576,TA,Fa,Y,0,0,34,0,0,0,None,MnPrv,None,0,WD,Normal,0,0,0,39,9,30,0,15583.682539682539,0,1,1,0,0,0,0,0,1,0,0,0,147000
SC60,RL,65.0,8125,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,AA,TA,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,0,1481,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,Fin,343,TA,TA,Y,0,36,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,23,8,14,0,12935.0,0,1,1,1,0,0,1,0,0,0,0,0,174000
SC20,RL,80.0,10400,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gd,TA,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1090,1090,GasA,TA,Y,SBrkr,0,1370,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,RFn,479,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,WD,Family,0,0,0,41,8,33,1,16068.0,0,1,1,0,1,0,0,0,0,0,0,0,152000
SC60,RL,81.28888888888889,11029,Pave,None,IR1,Lvl,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,AA,Gd,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,619,Unf,0,435,1054,GasA,TA,Y,SBrkr,0,2654,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,Unf,619,TA,TA,Y,0,65,0,0,222,0,None,None,None,0,WD,Normal,1,0,0,49,11,22,0,19652.28888888889,0,1,1,1,1,0,1,1,0,0,0,0,250000
SC50,RL,55.0,7642,Pave,None,Reg,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gd,Vg,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,912,912,GasA,Gd,Y,SBrkr,0,1426,0,0,1,1,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,216,TA,TA,Y,0,240,0,0,0,0,None,GdPrv,None,0,WD,Normal,1,0,0,99,10,9,1,12829.0,0,1,1,1,0,0,1,0,0,0,0,0,189950
SC190,RL,75.0,11625,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,TA,BA,Hip,CompShg,Plywood,HdBoard,None,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,841,Unf,0,198,1039,GasA,Ex,Y,SBrkr,0,1039,1,0,1,1,3,1,TA,6,Typ,0,None,Attchd,Unf,504,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,52,7,45,0,16360.0,0,1,1,0,0,0,0,0,0,0,0,0,131500
SC20,RL,81.0,9672,Pave,None,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,AA,TA,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338,Unf,0,702,1040,GasA,TA,Y,SBrkr,0,1097,0,0,2,0,3,1,TA,6,Typ,0,None,Attchd,Unf,480,TA,TA,Y,0,0,0,0,0,0,None,GdPrv,None,0,WD,Normal,1,0,0,33,7,25,1,14507.0,0,1,1,0,0,0,0,0,0,0,0,0,152000
SC20,RL,70.0,7931,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,TA,TA,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148,Unf,0,0,1148,GasA,TA,Y,SBrkr,0,1148,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,672,TA,TA,Y,0,0,0,0,0,0,None,GdPrv,None,0,WD,Normal,0,0,0,58,8,50,1,13265.0,0,1,1,0,0,0,0,0,0,0,0,0,132500
SC20,FV,72.0,8640,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1372,1372,GasA,Ex,Y,SBrkr,0,1372,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,Fin,529,TA,TA,Y,0,140,0,0,0,0,None,None,None,0,New,Partial,1,1,0,10,9,0,1,14869.0,0,1,1,0,0,0,1,0,0,0,0,1,250580
SC20,RL,76.46236559139786,8750,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,TA,AA,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,CBlock,TA,TA,No,BLQ,828,Unf,0,174,1002,GasA,TA,Y,SBrkr,0,1002,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,902,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,WD,Normal,0,0,0,47,8,39,0,13812.462365591398,0,1,1,0,1,0,0,0,0,0,0,0,148500
SC20,RL,67.0,10656,Pave,None,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Vg,TA,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1638,1638,GasA,Ex,Y,SBrkr,0,1646,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,870,TA,TA,Y,192,80,0,0,0,0,None,None,None,0,New,Partial,1,1,0,11,10,0,0,18707.0,0,1,1,0,1,1,1,0,0,0,0,1,248900
SC20,RL,85.0,6970,Pave,None,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,BA,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932,Unf,0,108,1040,GasA,TA,Y,SBrkr,0,1120,1,0,1,1,3,1,Fa,5,Typ,0,None,Attchd,RFn,544,TA,TA,Y,168,0,0,0,0,0,None,None,Shed,400,WD,Normal,0,0,0,56,10,46,1,12087.0,0,1,1,0,0,1,0,0,0,0,0,0,129000
